UNIQUE_ID,UNIQUE_ID2,UNIQUE_ID3,UNIQUE_ID4,STEPSEQ,LOT_ID,Wafer,P_EQPID,Photo_PPID,P_TIME,M_TIME,ChuckID,ReticleID,Base_EQP1,MMO_MRC_EQP,GROUP,TEST,DieX,DieY,STEP_PITCH_X,STEP_PITCH_Y,MAP_SHIFT_X,MAP_SHIFT_Y,coordinate_X,coordinate_Y,fcp_x,fcp_y,wf_x,wf_y,radius,CHIP_X_NUM,CHIP_Y_NUM,Outlier_Spec_Ratio,Dmargin_X,Dmargin_Y,X_reg,Y_reg,MRC_X,MRC_Y,MRC_RX,MRC_RY,PSM_X,PSM_Y
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-4_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-4_-1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-4,-1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-92498.4,-21223.798000000003,-101848.4,-35398.49800000001,107824.62725748698,3,3,1.5,0.0025,0.005,0.001645,-0.00049,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-4_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-4_1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-4,1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-92498.4,35475.002,-101848.4,21300.302,104051.9074685861,3,3,1.5,0.0025,0.005,0.001759,-0.001525,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-4_3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-4_3_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-4,3,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-92498.4,92173.80200000001,-101848.4,77999.10200000001,128284.66975974334,3,3,1.5,0.0025,0.005,0.001725,-0.001858,-0.00059398,0.0,-0.00082,0.0,-0.00022601999999999995,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-1_-4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-4_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-1,-4,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-23124.6,-106271.998,-32474.6,-120446.698,124747.77234188675,3,3,1.5,0.0025,0.005,0.000375,0.001541,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-1_-2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-2_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-1,-2,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-23124.6,-49573.198000000004,-32474.6,-63747.898,71542.95314409661,3,3,1.5,0.0025,0.005,0.000912,-0.000596,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-1_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_0_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-1,0,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-23124.6,7125.602,-32474.6,-7049.098000000001,33230.850542434266,3,3,1.5,0.0025,0.005,0.000538,-0.001011,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-1_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_2_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-1,2,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-23124.6,63824.402,-32474.6,49649.702000000005,59326.99683827595,3,3,1.5,0.0025,0.005,0.000998,-0.001778,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_-1_4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_4_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,-1,4,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,-23124.6,120523.202,-32474.6,106348.50200000001,111196.2387979198,3,3,1.5,0.0025,0.005,0.000752,-0.002997,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_0_-4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-4_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,0,-4,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,0.0,-106271.998,-9350.0,-120446.698,120809.0624047021,3,3,1.5,0.0025,0.005,0.000731,0.000736,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_0_-2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_-2_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,0,-2,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,0.0,-49573.198000000004,-9350.0,-63747.898,64429.9386886128,3,3,1.5,0.0025,0.005,0.000377,0.00013,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_0_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_0_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,0,0,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,0.0,7125.602,-9350.0,-7049.098000000001,11709.495403885003,3,3,1.5,0.0025,0.005,0.000188,-0.000774,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_0_2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_2_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,0,2,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,0.0,63824.402,-9350.0,49649.702000000005,50522.42481006632,3,3,1.5,0.0025,0.005,0.000339,-0.00158,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_0_4_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_0_4_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,0,4,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,0.0,120523.202,-9350.0,106348.50200000001,106758.72974911235,3,3,1.5,0.0025,0.005,0.000449,-0.003089,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_1_5_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_1_5_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,1,5,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,23124.6,148872.602,13774.599999999999,134697.902,135400.3855547007,3,3,1.5,0.0025,0.005,-0.000611,-0.003262,-8.776e-05,0.0,-0.00082,0.0,-0.00073224,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_3_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_-3_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,3,-3,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,69373.79999999999,-77922.59800000001,60023.79999999999,-92097.29800000001,109930.74576905591,3,3,1.5,0.0025,0.005,-0.001187,0.000482,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_3_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_-1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,3,-1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,69373.79999999999,-21223.798000000003,60023.79999999999,-35398.49800000001,69684.36142418184,3,3,1.5,0.0025,0.005,-0.000315,-0.000745,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_3_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,3,1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,69373.79999999999,35475.002,60023.79999999999,21300.302,63691.12521954061,3,3,1.5,0.0025,0.005,-0.000381,-0.001257,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_3_3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_3_3_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,3,3,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,69373.79999999999,92173.80200000001,60023.79999999999,77999.10200000001,98421.11805525482,3,3,1.5,0.0025,0.005,-0.000342,-0.002367,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_4_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-3_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,4,-3,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,92498.4,-77922.59800000001,83148.4,-92097.29800000001,124078.8810453286,3,3,1.5,0.0025,0.005,-0.001496,0.000206,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_4_-1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_-1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,4,-1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,92498.4,-21223.798000000003,83148.4,-35398.49800000001,90369.85162771931,3,3,1.5,0.0025,0.005,-0.001264,-0.00094,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_4_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_4_1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,4,1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,92498.4,35475.002,83148.4,21300.302,85833.32271240118,3,3,1.5,0.0025,0.005,-0.000627,-0.00166,-0.00082,0.0,-0.00082,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_5_6_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_6_1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,5,6,1,23124.6,28349.4,0.0,7125.602,-9350.0,-14174.7,138747.59999999998,35475.002,129397.59999999998,21300.302,131139.0168906691,3,3,1.5,0.0025,0.005,-0.000639,-0.00156,-0.00183517,0.0,-0.00082,0.0,0.00101517,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_6_-6_1_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-6_1_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,6,-6,1,23124.6,28349.4,0.0,7125.602,-1005.0,-4724.9,-138747.59999999998,35475.002,-139752.59999999998,30750.102,143095.62529920472,3,3,1.5,0.0025,0.005,0.003666,-0.001154,-0.00061504,0.0,7e-05,0.0,0.0006850399999999999,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_6_-5_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-5_-3_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,6,-5,-3,23124.6,28349.4,0.0,7125.602,-1005.0,-4724.9,-115623.0,-77922.59800000001,-116628.0,-82647.498,142942.9932163868,3,3,1.5,0.0025,0.005,0.003026,9e-05,-0.00076983,0.0,7e-05,0.0,0.00083983,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_6_-5_-2_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-5_-2_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,6,-5,-2,23124.6,28349.4,0.0,7125.602,-1005.0,-4724.9,-115623.0,-49573.198000000004,-116628.0,-54298.098000000005,128648.25622765979,3,3,1.5,0.0025,0.005,0.002526,-0.000285,7e-05,0.0,7e-05,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_6_-5_0_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-5_0_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,6,-5,0,23124.6,28349.4,0.0,7125.602,-1005.0,-4724.9,-115623.0,7125.602,-116628.0,2400.702,116652.70572984067,3,3,1.5,0.0025,0.005,0.002243,-0.001191,7e-05,0.0,7e-05,0.0,0.0,0.0
WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_6_-1_-3_E1,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11,WF075030_PTVP841_5G4PPWF.WF075P_-_2024-07-16 23:04:19_2024-07-16 23:55:04_PDS211.1_11_-1_-3_E1,WF075030,PDS211.1,11,PTVP841,5G4PPWF.WF075P,2024-07-16 23:04:19,2024-07-16 23:55:04,EX1,AWFPGLA0K2,PTVP841-AWFPACA0K4,-,E1,6,-1,-3,23124.6,28349.4,0.0,7125.602,-1005.0,-4724.9,-23124.6,-77922.59800000001,-24129.6,-82647.498,86097.88918330116,3,3,1.5,0.0025,0.005,0.000495,0.000506,7e-05,0.0,7e-05,0.0,0.0,0.0
